"","gene","pvalue","lfc","padj","direction"
"2994","Clint1",0.0668333114741022,0.334882444516804,0.857366851929927,"neither"
"2995","Clip1",0.128253781528248,-0.37085448713417,0.744296914249655,"neither"
"2996","Clip2",0.0320033524715015,-0.137771185593381,0.928959215790097,"neither"
"2997","Clip3",0.00665065810815354,-0.0318509846448637,0.984802952329904,"neither"
"2998","Clip4",0.149831319219015,-0.490722519737946,0.708220805243594,"neither"
"2999","Clk1",0.0160175260731131,-0.0873898075698348,0.963790128823779,"neither"
"3000","Clk2",0.0162145937081329,0.145363184934522,0.963352893805695,"neither"
"3001","Clk3",0.015859797410701,-0.153312820554937,0.964140225227599,"neither"
"3002","Clk4",0.0735827884943729,0.38035111518117,0.844145309215712,"neither"
"3003","Clmn",0.183275961230449,0.611062094832127,0.65572846814767,"neither"
"3004","Clmp",0.043798231445841,-0.514056103340019,0.904069397105548,"neither"
"3005","Cln3",0.0298379247769192,0.498420676689742,0.933602648825421,"neither"
"3006","Cln5",0.108586887682809,-1.1716180189196,0.778776991948546,"neither"
"3007","Cln6",0.0208088604238324,-0.303794772344346,0.95321559633208,"neither"
"3008","Cln8",0.0254277560969098,0.222977607884307,0.943131486197549,"neither"
"3010","Clns1a",0.126778090486415,0.505328778494144,0.746830265461655,"neither"
"3011","Clock",1.13946207886276,-1.24006615116272,0.0725333809041227,"HOMO"
"3012","Clp1",0.118257642227897,0.972008020167291,0.761627045946008,"neither"
"3013","Clpb",0.0290950898209084,0.204628415244185,0.935200887246481,"neither"
"3014","Clpp",0.0591188085930109,0.344747700491149,0.872732584984381,"neither"
"3015","Clptm1",0.0517209455452518,0.20252213860797,0.887726234319267,"neither"
"3016","Clptm1l",0.0179298295101383,0.086651401464683,0.959555657780554,"neither"
"3017","Clpx",0.0118652412416884,-0.106868113570952,0.973049107759363,"neither"
"3018","Clrn1",0.0376807579181324,0.592748173842891,0.916894234964696,"neither"
"3022","Clstn1",0.0278561153605782,-0.104897617173031,0.937872678891913,"neither"
"3023","Clstn2",0.00275540210905026,0.0328843822319278,0.993675536324637,"neither"
"3024","Clstn3",0.148997006945036,-0.352868017641078,0.709582658222574,"neither"
"3025","Clta",0.109235915438836,0.342833090997244,0.777614024396653,"neither"
"3026","Cltb",0.20143354348467,0.441920326706441,0.628878078799606,"neither"
"3027","Cltc",0.390879749427783,-0.527241280397787,0.40655588369216,"neither"
"3028","Clu",0.2928952511394,0.622428125082555,0.509453732998114,"neither"
"3029","Cluap1",0.0155147212188167,0.169213800456942,0.964906603948138,"neither"
"3030","Cluh",0.0588607078711975,-0.202090859857342,0.87325140312866,"neither"
"3031","Clvs1",0.431531089643472,-0.851842744574947,0.37022770112778,"neither"
"3032","Clvs2",0.0518989222363278,-0.316557616442869,0.887362512892518,"neither"
"3033","Clybl",0.40011079304993,1.5720658417412,0.398005622217522,"neither"
"3034","Cmah",0.0278427616558082,0.251118234796286,0.937901517083359,"neither"
"3035","Cmas",0.180548479006883,0.734576975155681,0.659859571982395,"neither"
"3037","Cmc1",0.119616868883331,-1.28845532546245,0.75924708136881,"neither"
"3038","Cmc2",0.0127680199214011,-0.295375585530255,0.971028507378976,"neither"
"3039","Cmc4",0.123240896546392,1.33129457846068,0.752937804729018,"neither"
"3040","Cmip",0.0347579686304588,-0.114537820727631,0.923085717496312,"neither"
"3041","Cmklr1",0.337651468083717,1.91241755355699,0.459566678355994,"neither"
"3042","Cmpk1",0.0713680247031431,0.392243864539442,0.848461177354889,"neither"
"3043","Cmpk2",0.0580470516914931,0.497711733044388,0.874888984162183,"neither"
"3044","Cmss1",0.346680820877136,2.00366886986652,0.450110536291247,"neither"
"3047","Cmtm4",0.123901878741142,-0.575637211079156,0.751792729278684,"neither"
"3048","Cmtm5",2.52175518606753,2.66427988924384,0.00300777132030428,"DISS"
"3049","Cmtm6",1.24006914182056,1.70108300120221,0.0575348331757132,"DISS"
"3052","Cmtr1",0.000634020734391084,0.0096675919817938,0.998541178424539,"neither"
"3053","Cmtr2",0.120975580544835,-1.6772730524936,0.756875451321626,"neither"
"3054","Cmya5",0.107376425363253,-1.20570515133136,0.780950621088214,"neither"
"3055","Cnbd2",0.435637750253505,0.981936527206807,0.366743351718898,"neither"
"3056","Cnbp",0.0167070797258407,-0.0870417365089019,0.962261079500831,"neither"
"3058","Cndp2",0.287106251196976,0.834540388238566,0.51629004221017,"neither"
"3059","Cnep1r1",0.0929196362591947,0.638430379241699,0.807384418352882,"neither"
"3065","Cnih1",0.0821325701907107,0.399823073897424,0.827689469505058,"neither"
"3066","Cnih2",0.282940141659365,0.548754821726539,0.521266551761447,"neither"
"3067","Cnih3",0.0873321310653392,-0.720843261160752,0.817839098252506,"neither"
"3068","Cnih4",0.0262241521314295,0.205034154940934,0.94140358508477,"neither"
"3070","Cnksr2",0.688299163267308,-0.857977885940363,0.204974972459626,"neither"
"3071","Cnksr3",0.0788753889635833,1.20558908268886,0.83392042501082,"neither"
"3072","Cnn2",0.265253633413713,2.49040822074766,0.542933159124036,"neither"
"3073","Cnn3",0.405895720932983,0.751739869075006,0.392739225254228,"neither"
"3074","Cnnm1",0.00297828190788692,0.0291894406055122,0.993165713166917,"neither"
"3075","Cnnm2",0.169136186648842,-0.71120316138975,0.677429045187472,"neither"
"3076","Cnnm3",0.0115486796287015,-0.0980685553350962,0.973758631592314,"neither"
"3077","Cnnm4",0.0278427616558082,0.206085462358181,0.937901517083359,"neither"
"3078","Cnot1",0.410918308337493,-0.703892374887226,0.388223384719734,"neither"
"3079","Cnot10",0.00982728155271852,-0.0677366775161877,0.97762594443745,"neither"
"3080","Cnot11",0.00530890335196572,-0.0687369293358041,0.987850210317575,"neither"
"3081","Cnot2",0.00339897462892386,0.037833964844131,0.992204118435446,"neither"
"3082","Cnot3",0.0523879315088102,-0.374440092066877,0.886363917911449,"neither"
"3083","Cnot4",0.0518989222363278,-0.312755674936644,0.887362512892518,"neither"
"3084","Cnot6",0.0353830119779658,-0.2423849781813,0.921758153783277,"neither"
"3085","Cnot6l",0.313380925815856,-1.0531073891957,0.485980758119445,"neither"
"3086","Cnot7",0.232216058048542,-0.59762709262554,0.585846637963873,"neither"
"3087","Cnot8",0.0157258037401554,-0.158900598333714,0.964437739067962,"neither"
"3088","Cnot9",0.0157258037401554,-0.191201658591138,0.964437739067962,"neither"
"3089","Cnp",4.3490754171211,2.45274178069929,4.47635563568745e-05,"DISS"
"3090","Cnppd1",0.0209528306830741,0.186016206717034,0.952899654136546,"neither"
"3091","Cnpy2",0.00410496954139306,0.0634624179181052,0.990592488462018,"neither"
"3092","Cnpy3",0.00275540210905026,-0.0308504201691056,0.993675536324637,"neither"
"3093","Cnpy4",0.0277777450593161,-0.479647905361743,0.938041937309116,"neither"
"3094","Cnr1",0.00603339965856611,0.142434620069328,0.986203638175653,"neither"
"3096","Cnrip1",0.092894025070924,-0.420226496349377,0.807432032782565,"neither"
"3097","Cnst",0.0785908999997286,0.498923305645865,0.834466871922096,"neither"
"3100","Cntfr",0.0734198781613324,0.37417365590538,0.844462020100412,"neither"
"3101","Cntln",0.0723279756237708,0.573145910365879,0.846587836492106,"neither"
"3102","Cntn1",0.0733086704791675,-0.226690663858173,0.844678285083036,"neither"
"3103","Cntn2",0.151209485229787,0.7928196391201,0.705976938801566,"neither"
"3104","Cntn3",0.351774729386356,-1.24797860008671,0.444861959647989,"neither"
"3105","Cntn4",0.46308918617856,-2.2551644094503,0.344279222747246,"neither"
"3108","Cntnap1",0.0407828436672902,0.24470348870047,0.910368362084835,"neither"
"3109","Cntnap2",0.337651468083717,-0.904784979851149,0.459566678355994,"neither"
"3111","Cntnap4",0.247866635156255,1.37808702077777,0.565110484502076,"neither"
"3112","Cntnap5a",0.20483874832712,-1.00392968898666,0.623966468543165,"neither"
"3113","Cntnap5b",0.0191044713525172,-0.247994444210888,0.956963841953353,"neither"
"3114","Cntnap5c",0.0756873321987706,-0.74278118013439,0.84006456848961,"neither"
"3115","Cntrl",0.0147699095883048,0.172493169037222,0.966562831008903,"neither"
"3116","Cntrob",0.125241420026236,-0.919914913687531,0.749477466367662,"neither"
"3117","Coa3",0.298688041545196,0.731465788721153,0.502703557301801,"neither"
"3119","Coa5",0.00162866927985236,-0.0175816445082931,0.996256873423946,"neither"
"3120","Coa6",0.00353247365961755,-0.0872834391884617,0.991899168827982,"neither"
"3121","Coa7",0.0352412330290258,-0.354777741194957,0.922059118317075,"neither"
"3122","Coasy",0.0668333114741022,0.434578793722723,0.857366851929927,"neither"
"3123","Cobl",0.102930654554914,-0.858529094749158,0.788986087958646,"neither"
"3124","Cobll1",0.429647448730988,2.29549128429103,0.37183695615541,"neither"
"3126","Cog1",0.0374658880337783,-0.235218338387537,0.917347986304334,"neither"
"3127","Cog2",0.0806169648596083,-0.502122293460007,0.830582994683416,"neither"
"3128","Cog3",0.193960563907835,-0.772430080818929,0.639792929215039,"neither"
"3129","Cog4",0.0273164608970112,-0.189098622708229,0.939038804149567,"neither"
"3130","Cog5",0.148523004400993,-0.672092811701073,0.710357541658083,"neither"
"3131","Cog6",0.0147880434526167,-0.115117908745369,0.966522473246986,"neither"
"3132","Cog7",0.0801777661638246,-0.431791177682433,0.831423381795317,"neither"
"3133","Cog8",0.0352191147672444,0.222925585640793,0.922106079227584,"neither"
"3134","Coil",0.0162145937081329,0.238354916009516,0.963352893805695,"neither"
"3136","Col11a1",0.271881012252847,-1.24909230419657,0.53471083909158,"neither"
"3137","Col11a2",0.0799743446264756,0.530548677445536,0.831812907901378,"neither"
"3138","Col12a1",0.159902358464694,4.7034836917275,0.691986531339992,"neither"
"3142","Col16a1",0.259129003709117,1.09634662312913,0.550644107673545,"neither"
"3145","Col19a1",0.0413553873268161,-0.80847544938789,0.909168986471381,"neither"
"3146","Col1a1",0.249927436308464,-2.44525216277364,0.562435291320082,"neither"
"3148","Col20a1",0.227138863156889,-1.73025240031159,0.592735770431707,"neither"
"3149","Col22a1",0.162688691225807,1.19789326900796,0.687561117496939,"neither"
"3151","Col25a1",0.0940980495640607,0.569668577897121,0.805196633474276,"neither"
"3153","Col27a1",0.872941523172096,3.02633669043138,0.13398570841861,"neither"
"3157","Col4a1",0.00528688433902008,-0.052076454082262,0.987900296235984,"neither"
"3158","Col4a2",0.050009964627693,0.271330266875669,0.891230489147479,"neither"
"3159","Col4a3",0.0127680199214011,0.368270372082922,0.971028507378976,"neither"
"3160","Col4a3bp",0.419951577794998,-1.04238987139172,0.380231788374788,"neither"
"3164","Col5a1",0.0580470516914931,-1.00594605578755,0.874888984162183,"neither"
"3165","Col5a2",0.141647973736922,1.6139379938243,0.721692224535909,"neither"
"3167","Col6a1",0.595642722670556,6.51860723269563,0.253721504118737,"neither"
"3169","Col6a3",0.0526241738048566,1.28298023587103,0.8858818954276,"neither"
"3170","Col6a4",0.11325971673664,-1.2559438722166,0.770442591280373,"neither"
"3173","Col7a1",0.0668333114741022,0.974323109101242,0.857366851929927,"neither"
"3177","Col9a3",0.426035254843263,2.11359942031928,0.374942564193836,"neither"
"3180","Colec12",0.0347579686304588,0.550055368076256,0.923085717496312,"neither"
"3181","Colgalt1",0.0247141386300713,-0.15403672189622,0.944682480711583,"neither"
"3184","Commd1",0.142895151893894,0.918399956991476,0.719622689557091,"neither"
"3185","Commd10",0.0337619028186377,-0.356019764899931,0.925205268551176,"neither"
"3186","Commd2",0.0155645316511481,-0.231688631463173,0.964795942493746,"neither"
"3187","Commd3",0.0078134210917804,0.0714793712199467,0.982169806109545,"neither"
"3188","Commd4",0.13765309356283,0.64745312073789,0.728361373889435,"neither"
"3189","Commd5",0.0235984451876902,-0.279965060315148,0.947112470209746,"neither"
"3190","Commd6",0.107403311397473,0.674388560915872,0.780902275976574,"neither"
"3191","Commd7",0.150245007485857,0.664768600347819,0.707546508992321,"neither"
"3192","Commd8",0.0694268015833263,0.342350941308126,0.852262144294576,"neither"
"3193","Commd9",0.0729745964399045,-0.838111786348232,0.845328290227795,"neither"
"3195","Comt",0.101453523029781,0.406306638367251,0.791674172827528,"neither"
"3196","Comtd1",0.156872014549297,1.17289166842169,0.696831838379692,"neither"
"3197","Copa",0.0407828436672902,-0.138436431413797,0.910368362084835,"neither"
"3198","Copb1",0.0112274170896709,0.076389032951557,0.974479220773878,"neither"
"3199","Copb2",0.0158221887490834,0.113133605768409,0.964223720632321,"neither"
"3200","Cope",0.0347607969133094,0.187329525529887,0.923079706047601,"neither"
"3201","Copg1",0.00795984299182303,-0.03878949008079,0.981838724470235,"neither"
"3202","Copg2",0.137739708379615,-0.403395314494732,0.728216125448484,"neither"
"3203","Coprs",0.21616181165223,1.18264708543021,0.607908461444793,"neither"
"3204","Cops2",0.484441952471823,-0.743621186544337,0.327761582285203,"neither"
"3205","Cops3",0.11188225603978,-0.415911701295549,0.772890099169256,"neither"
"3206","Cops4",0.165235354244699,-0.595090452878211,0.683541120117527,"neither"
"3207","Cops5",0.171442160219618,0.472298485622519,0.673841632408109,"neither"
"3208","Cops6",0.057060996678097,0.240635082003903,0.876877654991275,"neither"
"3209","Cops7a",0.0157258037401554,0.0980609949797093,0.964437739067962,"neither"
"3210","Cops7b",0.0950899314001806,-0.706001140121738,0.803359749480144,"neither"
"3211","Cops8",0.00162866927985236,0.0191045296468146,0.996256873423946,"neither"
"3212","Copz1",0.21616181165223,0.658489619466759,0.607908461444793,"neither"
"3214","Coq10a",0.229838071929757,-1.00057523064596,0.589063248509091,"neither"
"3215","Coq10b",0.0068169662230617,-0.0860232323585124,0.984425905477124,"neither"
"3216","Coq2",0.123139754910297,0.438785113714077,0.753113174743796,"neither"
"3217","Coq3",0.233403806539861,1.26712341314334,0.584246599661118,"neither"
"3218","Coq4",0.22587757963817,1.08470361726782,0.594459703263454,"neither"
"3219","Coq5",0.0838679985165804,0.416910002742807,0.824388645454017,"neither"
"3220","Coq6",0.0153980800991736,0.225331091729894,0.965165789607874,"neither"
"3221","Coq7",0.144721243330357,0.706927904157687,0.716603222255928,"neither"
"3222","Coq8a",0.0268087838610844,0.164741876747569,0.940137153784923,"neither"
"3223","Coq8b",0.068619439228006,-0.476570705129735,0.853847990716458,"neither"
"3224","Coq9",0.123694707035977,-0.688384655525313,0.752151442877052,"neither"
"3225","Coro1a",0.40011079304993,0.702999255346742,0.398005622217522,"neither"
"3226","Coro1b",0.0147880434526167,0.102355265339703,0.966522473246986,"neither"
"3227","Coro1c",0.0838679985165804,-0.269657459912593,0.824388645454017,"neither"
"3228","Coro2a",0.167161682524457,1.27918468451797,0.680515963757737,"neither"
"3229","Coro2b",0.101987045673986,-0.240636643554378,0.790702213059984,"neither"
"3230","Coro6",0.00297828190788692,-0.0731913645948643,0.993165713166917,"neither"
"3231","Coro7",0.345678882296813,-0.799326818697177,0.451150162054076,"neither"
"3232","Cort",0.0101756542245803,0.205291573717887,0.976842048683884,"neither"
"3233","Cotl1",0.205306332584247,0.712402987512451,0.62329503497501,"neither"
"3234","Cox10",0.0127680199214011,-0.135045176653385,0.971028507378976,"neither"
"3235","Cox11",0.0548828123639822,-0.614537323536808,0.881286642471226,"neither"
"3236","Cox14",0.00427520659843051,0.0527058315576282,0.990204266852088,"neither"
"3237","Cox15",0.0710109639964504,0.448682639153936,0.849159037291696,"neither"
"3238","Cox16",0.0057918645295151,0.126352018037208,0.98675227299395,"neither"
"3239","Cox17",0.017826302597557,0.228561250095932,0.95978442346852,"neither"
"3240","Cox18",0.0632924698971123,-0.677259265112277,0.864385613621413,"neither"
"3241","Cox19",0.0078134210917804,-0.0848468523876647,0.982169806109545,"neither"
"3242","Cox20",0.0447817769901777,0.378932324517705,0.902024270245816,"neither"
"3243","Cox4i1",1.082306888415,1.04314860368568,0.0827357316064338,"DISS"
"3245","Cox5a",0.0280612315841148,0.174155940437497,0.937429828502161,"neither"
"3246","Cox5b",0.357655878243612,0.823296951573613,0.438878313882197,"neither"
"3247","Cox6a1",0.27268219245051,0.667366403495876,0.533725321559948,"neither"
"3249","Cox6b1",0.351308410640659,0.893196567521412,0.445339881638091,"neither"
"3251","Cox6c",0.410918308337493,0.715187263643356,0.388223384719734,"neither"
"3253","Cox7a2",0.169730207995731,0.615390111950227,0.676503101495467,"neither"
"3254","Cox7a2l",0.236568203967597,0.55613464961912,0.580005078217746,"neither"
"3255","Cox7b",0.0127680199214011,0.0874788877047864,0.971028507378976,"neither"
"3257","Cox7c",0.735242517140888,1.01508413022192,0.183974437122992,"neither"
"3258","Cox8a",0.509322829037571,0.862755799005109,0.309511771497402,"neither"
"3259","Cp",0.0529331851995744,-1.01643780246617,0.885251792478049,"neither"
"3264","Cpd",0.0580835321820411,-0.262166130627262,0.874815497069425,"neither"
"3265","Cpe",0.039560207111145,0.199336045261833,0.91293486453695,"neither"
"3266","Cpeb1",0.0263231163931547,-0.132263481175833,0.941189088468966,"neither"
"3267","Cpeb2",0.134438045389832,0.450771581957213,0.733773383953414,"neither"
"3268","Cpeb3",0.00395273021339833,-0.0550153696662533,0.990939795592094,"neither"
"3269","Cpeb4",0.0923466675365813,-0.440442670488955,0.808450311042227,"neither"
"3271","Cplx1",0.495608147546038,1.00461028332167,0.319441879501452,"neither"
"3272","Cplx2",0.199305969412884,0.571054426673459,0.631966461105272,"neither"
"3273","Cplx3",0.0157258037401554,-0.557482375423491,0.964437739067962,"neither"
"3274","Cpm",1.08881701287997,2.85497355608602,0.0815047626633408,"DISS"
"3277","Cpne1",0.0653776534848824,0.424356577148491,0.860245375287206,"neither"
"3278","Cpne2",0.225326478023232,1.14331468731499,0.595214526694007,"neither"
"3279","Cpne3",0.123460703715743,0.705986998678232,0.752556820720681,"neither"
"3280","Cpne4",0.72511533029851,3.48418976994239,0.188314893814491,"neither"
"3281","Cpne5",0.0078134210917804,0.0938946099390188,0.982169806109545,"neither"
"3282","Cpne6",0.134928507858968,0.333331687351735,0.732945178253058,"neither"
"3283","Cpne7",0.0235984451876902,0.402492881570767,0.947112470209746,"neither"
"3284","Cpne8",0.114171619137095,-0.677855128436422,0.768826564849926,"neither"
"3285","Cpne9",0.867688269627128,2.99883849356334,0.135616249713643,"neither"
"3286","Cpox",0.0290950898209084,-0.239830036777532,0.935200887246481,"neither"
"3287","Cpped1",0.0169147795191364,0.139762847858687,0.96180099158412,"neither"
"3288","Cpq",0.247866635156255,1.80314751684724,0.565110484502076,"neither"
"3290","Cpsf1",0.0553376970470588,-0.374264586785439,0.880364056668159,"neither"
"3291","Cpsf2",0.0580835321820411,0.285719793618576,0.874815497069425,"neither"
"3292","Cpsf3",4.88831544402968e-05,0.00131634963581041,0.999887448711659,"neither"
"3293","Cpsf3l",0.122919797352814,0.572436567713963,0.753494701329132,"neither"
"3294","Cpsf4",0.00980626723110426,-0.161718263173112,0.977673250226302,"neither"
"3296","Cpsf6",0.148701665807731,-0.460811920944852,0.710065372677087,"neither"
"3297","Cpsf7",0.0533505202422839,-0.235086214641439,0.884401518857028,"neither"
"3298","Cpt1a",0.027962803270825,-0.41348084935099,0.937642311270093,"neither"
"3299","Cpt1b",0.000729518656458442,0.0439389980387707,0.99832163125533,"neither"
"3300","Cpt1c",0.0219216931938764,0.0928484106224963,0.950776210839192,"neither"
"3302","Cptp",0.0373089758114217,0.410201485239072,0.917679487449131,"neither"
"3304","Cpxm1",0.0178803558087169,0.395167118875575,0.959664974099731,"neither"
"3306","Cr1l",0.0260853486770093,-0.213142599178379,0.941704512125759,"neither"
"3310","Cracr2a",0.047007231864684,0.727456509191371,0.897413850655409,"neither"
"3313","Cramp1l",0.0151008561463205,-0.14535261626708,0.965826559178233,"neither"
"3314","Crat",0.0407828436672902,-0.383128570122836,0.910368362084835,"neither"
"3318","Crbn",0.0129749390670517,-0.0907170568867134,0.97056597207168,"neither"
"3319","Crcp",0.014745334723416,0.150283709638129,0.966617526207727,"neither"
"3320","Creb1",0.0756873321987706,-0.42350225257406,0.84006456848961,"neither"
"3321","Creb3",0.0118652412416884,0.0958325147853042,0.973049107759363,"neither"
"3322","Creb3l1",0.22158815670249,-2.2165441901618,0.600360130450343,"neither"
"3323","Creb3l2",0.0162145937081329,-0.193768821840125,0.963352893805695,"neither"
"3326","Crebbp",0.621323998508289,-0.859032821641618,0.239153092700908,"neither"
"3327","Crebl2",0.0108968025405938,-0.101796159635602,0.975221343191409,"neither"
"3328","Crebrf",0.11331908712289,-0.551022322844477,0.770337274842511,"neither"
"3329","Crebzf",0.00218246815745799,0.0193799139693525,0.994987287143571,"neither"
"3330","Creg1",0.228961129605565,0.975451342313658,0.590253906943589,"neither"
"3331","Creg2",0.392666210691296,-0.760633440955679,0.404886959467665,"neither"
"3332","Creld1",0.0307659019093484,-0.189077970815197,0.931609906559414,"neither"
"3333","Creld2",0.018897378430012,-0.275471032886321,0.957420278094296,"neither"
"3334","Crem",0.0155147212188167,0.17820889128915,0.964906603948138,"neither"
"3336","Crhbp",0.0515095019386926,-0.623351408096175,0.888158544065999,"neither"
"3337","Crhr1",0.10378528503795,0.897790827891199,0.787435000922051,"neither"
"3339","Crim1",0.348954072969341,-0.677736158460595,0.447760652763036,"neither"
"3340","Crip1",0.27549894802925,3.75893906530964,0.530274877087129,"neither"
"3341","Crip2",0.226582778353173,0.566375248723005,0.593495214728039,"neither"
"3342","Crip3",0.0359143399107139,-0.934717647444485,0.920631138805148,"neither"
"3343","Cript",0.0277777450593161,0.323113198679976,0.938041937309116,"neither"
"3344","Crispld1",0.0845926933674411,-1.39755018393665,0.823014158668937,"neither"
"3346","Crk",0.16723351258335,-0.380751788430662,0.68040341924787,"neither"
"3347","Crkl",0.0561113188879315,-0.401481569799193,0.878797233587736,"neither"
"3348","Crlf1",0.0127680199214011,0.231945477546801,0.971028507378976,"neither"
"3349","Crlf2",0.225326478023232,0.768261831873536,0.595214526694007,"neither"
"3350","Crlf3",0.0668333114741022,0.597424834029632,0.857366851929927,"neither"
"3351","Crls1",0.0502126585137392,-0.365803644891121,0.890814631176629,"neither"
"3352","Crmp1",0.0474231741014032,-0.1884990934366,0.896554770820095,"neither"
"3353","Crnkl1",0.112095051215449,-0.79698714458587,0.772511492014205,"neither"
"3354","Crocc",0.126778090486415,0.535559155702013,0.746830265461655,"neither"
"3356","Crot",0.101109017806268,0.585706514225271,0.792302419563471,"neither"
"3358","Crtac1",0.212205372487423,0.692816624446392,0.613471833320729,"neither"
"3359","Crtap",0.108227700251287,1.18585421497136,0.77942135338172,"neither"
"3360","Crtc1",0.140133463275645,0.44999423743926,0.724213367466692,"neither"
"3361","Crtc2",1.35937403301127,1.77965334569639,0.0437145454596659,"DISS"
"3362","Crtc3",0.0379003439931244,-0.313886687169232,0.916430756095898,"neither"
"3365","Cry1",0.0715297254766041,-0.633043343654759,0.848145328786044,"neither"
"3366","Cry2",0.0875643000470867,-0.295634201153143,0.81740200744293,"neither"
"3368","Cryab",2.513032925856,2.80543930523113,0.00306878932058207,"DISS"
"3372","Crybb1",0.156872014549297,1.29965734430108,0.696831838379692,"neither"
"3374","Crybg3",0.0518989222363278,-0.824588515923553,0.887362512892518,"neither"
"3377","Cryl1",0.0347607969133094,-0.445749585602161,0.923079706047601,"neither"
"3378","Crym",0.0992617038997708,0.439527350471821,0.795679732898948,"neither"
"3379","Cryz",0.215887980551771,1.17352723471149,0.608291880393027,"neither"
"3380","Cryzl1",0.137166084842865,-0.653889851208081,0.729178601177311,"neither"
"3381","Cs",0.0169508999339792,0.0795756963034848,0.961721001605881,"neither"
"3382","Csad",0.0588878469838267,0.363797373668608,0.873196835252021,"neither"
"3383","Csdc2",0.205306332584247,0.669859743062683,0.62329503497501,"neither"
"3384","Csde1",0.362926759893815,-0.512643807291316,0.433583992510448,"neither"
"3385","Cse1l",0.0583075045651904,0.318155347665591,0.874364457497633,"neither"
"3386","Csf1",1.13099327735069,1.8819758690438,0.0739616723846055,"DISS"
"3387","Csf1r",5.01857699215923,2.13367499895447,9.58126843566066e-06,"DISS"
"3389","Csf2ra",0.0688001874123036,-0.646228324195846,0.853492703303393,"neither"
"3391","Csf2rb2",0.00243428384225044,0.101595584062243,0.994410533832796,"neither"
"3392","Csf3r",0.389502302247013,1.42300098968278,0.407847399717673,"neither"
"3393","Csgalnact1",0.0958894096216342,-1.20216694545387,0.801882231695356,"neither"
"3394","Csgalnact2",0.118374975419692,-0.897909969986276,0.761421305220925,"neither"
"3395","Csk",0.00275540210905026,0.0417445953576554,0.993675536324637,"neither"
"3397","Csmd1",0.438128890840277,-1.13467091989471,0.364645710535353,"neither"
"3398","Csmd2",0.105191122581507,0.417660994543348,0.784890147273269,"neither"
"3399","Csmd3",0.0612794027334915,0.421328285948807,0.868401564629199,"neither"
"3401","Csnk1a1",0.805590693013987,-0.673336166778369,0.156462154772015,"neither"
"3402","Csnk1d",0.0576048107541594,-0.2209607904759,0.87578033508427,"neither"
"3403","Csnk1e",0.0412962245852881,-0.234952679189082,0.909292848495695,"neither"
"3404","Csnk1g1",0.0668333114741022,-0.440021739179201,0.857366851929927,"neither"
"3405","Csnk1g2",0.438128890840277,0.781717775538993,0.364645710535353,"neither"
"3406","Csnk1g3",0.186174786266208,-0.549561402360448,0.651366192300223,"neither"
"3407","Csnk2a1",0.230172958689062,-0.462269566169438,0.588609193824277,"neither"
"3408","Csnk2a2",0.160464313929799,0.510873606160332,0.691091714225447,"neither"
"3409","Csnk2b",0.23888523732183,0.62268102620301,0.576918894549207,"neither"
"3410","Cspg4",0.847876780956794,1.37595260321716,0.141946019711978,"neither"
"3411","Cspg5",1.4932490413724,1.27694994173937,0.0321181822878672,"DISS"
"3412","Cspp1",0.351384406805785,-1.37261467826974,0.445261959482472,"neither"
"3413","Csrnp1",1.17882154698976,1.52231291662288,0.0662488666521956,"DISS"
"3414","Csrnp2",0.101030456423179,-0.55425094895113,0.792445755494882,"neither"
"3415","Csrnp3",2.18358765713917,-1.45798986186223,0.00655258016503519,"HOMO"
"3416","Csrp1",2.04261499400796,1.69758958950045,0.00906535897065061,"DISS"
"3418","Csrp2bp",0.0129749390670517,0.190192619249736,0.97056597207168,"neither"
"3420","Cst3",1.83786013514243,1.52970479790558,0.0145257934651523,"DISS"
"3424","Cstb",0.317695474021021,1.41407907065236,0.481176629785054,"neither"
"3425","Cstf1",0.0636887555521608,-0.606284278664181,0.863597237534329,"neither"
"3426","Cstf2",0.0127680199214011,-0.0585058692546402,0.971028507378976,"neither"
"3427","Cstf2t",0.132367278001657,-0.366309697357803,0.737280456544492,"neither"
"3428","Cstf3",0.259675341227924,-1.06142926678724,0.549951839173062,"neither"
"3430","Ctage5",0.140127417039475,-0.756929953636566,0.724223450016022,"neither"
"3431","Ctbp1",0.280427387090107,0.404888435965823,0.524291253817112,"neither"
"3432","Ctbp2",0.0347579686304588,0.302624947472474,0.923085717496312,"neither"
"3433","Ctbs",0.160374515318234,-1.3727015866711,0.691234625303931,"neither"
"3434","Ctc1",0.06858059777067,0.315091612964362,0.853924358675951,"neither"
"3435","Ctcf",0.0607592107986119,-0.35113834024783,0.869442347227891,"neither"
"3436","Ctcfl",2.51620931030325,3.07922101548497,0.00304642639598265,"DISS"
"3437","Ctdnep1",0.00162866927985236,-0.0182131949963522,0.996256873423946,"neither"
"3438","Ctdp1",0.0320033524715015,-0.430378487334887,0.928959215790097,"neither"
"3439","Ctdsp1",0.197242741307833,1.17602813897629,0.634975923956929,"neither"
"3440","Ctdsp2",0.00275540210905026,0.0209124662070629,0.993675536324637,"neither"
"3441","Ctdspl",0.120243151982915,-0.65179081948,0.758152982905126,"neither"
"3442","Ctdspl2",0.263382574773723,-1.39893329125609,0.545277308696978,"neither"
"3448","Ctif",0.0674543366151943,0.340963059645613,0.856141725007103,"neither"
"3449","Ctla2a",0.396839049046224,1.70456885818115,0.401015307674712,"neither"
"3451","Ctnna1",0.176181218059624,0.63496756080507,0.666528588793459,"neither"
