"","pvalSubfieldCA1DG","padjSubfieldCA1DG","pvalSubfieldCA3DG","padjSubfieldCA3DG","pvalSubfieldCA1CA3","padjSubfieldCA1CA3","pvalTreatmentventraldorsal","padjTreatmentventraldorsal"
"Gm9746",7.63850459524793e-08,7.56566111096237e-07,0.529694717669176,0.694766411201263,1.83525215889311e-06,3.33375286032894e-05,6.72359920924226e-06,0.000147332411883168
"Gm9750",0.538295228848485,0.703989934436911,0.718641916063037,0.851535390387309,0.797774538986097,0.993109330280971,0.798760107657701,0.941160199239236
"Gm9752",0.293678976664308,0.466324589960647,0.244808526257267,0.399135323715806,0.909810124919122,0.998134397389696,0.939407609668351,0.982167604203083
"Gm9754",0.000195786215281234,0.000952446576910347,5.54999243587724e-05,0.000284594152737194,0.753176293864331,0.979164778769678,0.370821435653217,0.765447721942646
"Gm9758",0.572160930429729,0.734204373670624,0.663916851997465,0.810211570970585,0.896289135553283,0.998134397389696,0.00123163534192084,0.0129169247969158
"Gm9761",0.4889218805965,NA,0.784008716473321,NA,0.330657280597519,NA,0.490291063162782,0.848952566366229
"Gm9762",1,NA,0.420776093735618,NA,0.241951280198298,NA,0.720024461053468,0.912462906168458
"Gm9766",0.424521705784543,0.607258891944692,0.308188937548044,0.472767526488813,0.825224607084517,0.998134397389696,0.269452776098472,0.659599905855028
"Gm9767",7.11759317474162e-13,1.43890851408876e-11,4.54399292650096e-13,8.43727905494464e-12,0.947323222771952,1,0.95540981064678,0.987650199335966
"Gm9770",NA,NA,NA,NA,NA,NA,NA,NA
"Gm9772",NA,NA,NA,NA,NA,NA,NA,NA
"Gm9774",0.877570577390141,0.936424484758448,0.946581723663327,0.976208069966289,0.930576059759116,0.998134397389696,0.350181222075973,0.744599859230881
"Gm9775",1,NA,0.784033908903526,NA,0.93445302060054,NA,0.719986949100246,NA
"Gm9776",0.926448964918885,0.966016644933724,0.524705468805717,0.690015284923786,0.586379918169848,0.909174395995786,0.795181353963063,0.940510097925599
"Gm9781",0.172154483652995,0.312538110882921,0.696179837232239,0.834574944957462,0.0756269759527759,0.291706214337079,0.0286461899508201,0.158175023344199
"Gm9783",0.488903221472309,NA,1,NA,0.3306502780144,NA,0.490272375920154,NA
"Gm9785",0.92514757869963,0.965355665189668,0.754582591312488,0.863513462718769,0.684006783946302,0.952937604000148,0.897439906567254,0.972433240209682
"Gm9786",2.77647821131334e-05,0.000167131008307651,0.000539644747148858,0.00223267288490573,0.465328036990292,0.829696393392728,0.444324794488485,0.826708005862945
"Gm9793",0.567743937457121,0.730278363342896,0.245180811093574,0.399471697208223,0.55449220903872,0.891627466532772,0.0193100725391742,0.117293040367316
"Gm9796",0.970390907972131,0.991918801531623,0.286933716382024,0.450021072650963,0.270244500685005,0.631269909097387,0.654159031539685,0.912462906168458
"Gm98",0.575572360643352,0.737170241704209,0.0538106739578117,0.12380505760039,0.171011962038389,0.492276174173894,0.659535359546157,0.912462906168458
"Gm9800",0.265828409434176,0.433907117213951,0.0595830626941239,0.134419668679011,0.438928843022316,0.808376362735026,0.927566869232875,0.978664110459084
"Gm9801",0.155532225500388,0.288476188888491,0.0227027485674152,0.0599898313328075,0.387837135331328,0.763969722844473,0.308071149861966,0.70162432796883
"Gm9803",0.472118220371236,0.64830901568728,0.514037665209195,0.679233821273885,0.947194209807062,1,0.158034593409113,0.493514013464266
"Gm9804",0.104312235744071,0.212575738213063,0.00382841990432821,0.0127140781748602,0.181716671139616,0.509178102301206,0.645106880698362,0.912462906168458
"Gm9808",0.585930481141575,0.74646971502985,0.891703315850733,0.941995245882804,0.495005006950817,0.851619139460148,0.327705886320934,0.721937408574731
"Gm9812",0.900747852752556,0.950770340813676,0.864663012616481,0.921876318268568,0.963506965864158,1,1.90145801651847e-06,4.75023216793318e-05
"Gm9817",NA,NA,NA,NA,NA,NA,NA,NA
"Gm9818",1,NA,0.784031598227482,NA,0.934457802483433,NA,0.719991448624329,NA
"Gm9821",0.721654116010469,NA,1,1,0.934527217656018,0.998134397389696,0.148956893729908,0.483000610103741
"Gm9825",0.458496796448604,0.635380044173306,0.408804814680618,0.577025866191982,0.930755752107672,0.998134397389696,0.553011326227956,0.888960460557495
"Gm9826",0.250924865489351,0.416450652982635,0.784005880379894,0.863513462718769,0.152932341412326,0.464245977281152,0.970074764167793,0.99213142880209
"Gm9828",0.0954799863731385,0.1986419061342,0.688507663812751,0.828627730902839,0.205183960093029,0.54641030546197,0.430702769912762,0.821839378841727
"Gm9830",0.0932024628629146,0.19509109223471,0.873383577835988,0.928378388534715,0.0643716125122881,0.260147087033489,0.886280605882194,0.968758842554576
"Gm9833",0.584908408216798,0.745622375131728,0.46887187864943,0.636097232677713,0.858099061318252,0.998134397389696,0.183548192045995,0.539181491045666
"Gm9836",0.73229795984733,0.836467191737968,0.92081536776855,0.961404267511183,0.808097566106928,0.994331464687321,0.756940954086627,0.924924306208665
"Gm9837",0.00640687880274591,0.0207195793244143,0.00150087544493658,0.00553521484241598,0.647205206927016,0.937615024586042,0.00643469517038051,0.0487695332905619
"Gm9839",NA,NA,NA,NA,NA,NA,NA,NA
"Gm9840",0.140324923820099,NA,0.754898772451418,0.863513462718769,0.241975086789706,0.593033187743506,0.720079885547974,0.912462906168458
"Gm9843",0.267841030591415,0.436283124000347,0.186035174996555,0.325055108399154,0.82955821186449,0.998134397389696,0.188597232847988,0.545819943454016
"Gm9844",0.930630548571673,0.968711167364279,1.33034511287677e-06,9.44752111172133e-06,8.52924353827108e-07,1.65722083077104e-05,0.932558950490766,0.980537518995224
"Gm9845",1,NA,0.26120276015638,0.418235701867482,0.136497021923851,0.431077580328208,0.72005580521287,0.912462906168458
"Gm9846",0.108831018705052,0.219774847834195,0.00367264801675657,0.0122474606100879,0.190556533438772,0.523136611846975,0.994434792687715,0.998806184103536
"Gm9847",1,NA,0.408787332642644,NA,0.233607424163491,NA,0.720024259181677,0.912462906168458
"Gm9850",0.00118973234629375,0.00478719571446407,0.163762873350936,0.297740509750072,3.01150696629634e-06,5.18663386726619e-05,0.00117707092913151,0.0124654370244873
"Gm9853",0.175064111178919,0.316993857257994,0.677936700263684,0.820418022976383,0.0762111808960014,0.293139144145847,0.016214936555361,0.102055637505738
"Gm9855",0.458495132920132,0.635380044173306,0.420776536345542,0.586849157392229,0.947770583779456,1,0.729502819428321,0.915776582071457
"Gm9864",0.693618889540403,0.828353272998519,0.0896069919713914,0.187602765076562,0.0361519312372105,0.168060221142561,0.00460428453491739,0.0375865473177211
"Gm9866",7.62249420792705e-15,1.96294888513453e-13,1.91270488782704e-15,4.70359292657849e-14,0.859490939517425,0.998134397389696,0.389104050010262,0.783432236123363
"Gm9869",NA,NA,NA,NA,NA,NA,NA,NA
"Gm9873",0.45856290524415,NA,0.784020658655922,0.863513462718769,0.306761852446348,0.674689131243787,0.459894259067798,0.831885119568326
"Gm9874",NA,NA,NA,NA,NA,NA,NA,NA
"Gm9877",NA,NA,NA,NA,NA,NA,NA,NA
"Gm9884",0.000117630158590145,0.00060261639100216,4.29986878967462e-05,0.000226274866207119,0.782545028888244,0.988253724092814,0.746373079157703,0.922662387752962
"Gm9885",0.744869451991492,0.84609480361164,0.801485090864841,0.876602977824625,0.94100345047541,0.999768928175988,0.133125326641431,0.457994370574669
"Gm9892",0.859567989998315,0.92564694071022,0.944010151814473,0.974598447178339,0.804448691715302,0.993428300952319,0.867310870916322,0.964502713280061
"Gm9894",1,1,0.405502961094926,0.575089848518675,0.231328650724095,0.581720543334696,0.7200078326853,0.912462906168458
"Gm9897",0.00461244755782588,0.0156203429165888,0.0252026857752573,0.0655426410862479,0.548621890308143,0.887781704167014,0.690593199391088,0.912462906168458
"Gm9898",0.0411601089658315,0.100597733878945,3.19118789729563e-10,4.03191095553986e-09,2.94125286431062e-05,0.000376554680201469,4.10053760682599e-08,1.50526286765174e-06
"Gm9899",0.904979770967411,0.95311467066695,0.386059760216143,0.558779613416629,0.454013625241482,0.821362757261561,0.164110386184569,0.503963536966008
"Gm9900",0.611256641434204,0.766853087000538,0.547988231201779,0.711108570823934,0.926273990822807,0.998134397389696,0.557623926525582,0.890863313296506
"Gm9901",0.0263262307286777,0.0691307181824852,0.134244513304421,0.257663287846553,0.4687219942184,0.833278736836423,0.014354378470945,0.0923976935831122
"Gm9903",4.43109091973679e-23,2.58695895031465e-21,1.90773589627469e-22,9.98191703336116e-21,0.864834311857045,0.998134397389696,0.710285430611142,0.912462906168458
"Gm9905",0.158612175521064,0.292989121314777,0.128819132724249,0.249312735009088,0.910579219649333,0.998134397389696,0.159281384904004,0.495319041922294
"Gm9912",9.36969817164516e-05,0.000493668598455038,1,1,2.65118935429564e-05,0.000345858069220613,0.839156548399973,0.954841405747648
"Gm9913",NA,NA,NA,NA,NA,NA,NA,NA
"Gm9915",NA,NA,NA,NA,NA,NA,NA,NA
"Gm9917",0.928866482695256,0.967464181294704,0.178639327554639,0.315279583140658,0.209127147830906,0.552820322828679,0.94094193861331,0.982856854238486
"Gm9918",NA,NA,NA,NA,NA,NA,NA,NA
"Gm9920",9.64633809492747e-05,0.000505975194884324,0.340620842533287,0.508975191912032,1.3415292972242e-06,2.50301808314457e-05,0.0455212976249458,0.225134011553222
"Gm9922",0.721561464905138,0.828353272998519,0.784015060603801,0.863513462718769,0.934434411910548,0.998134397389696,0.719951366561083,0.912462906168458
"Gm9924",NA,NA,NA,NA,NA,NA,NA,NA
"Gm9925",0.53913216776525,0.704612459803875,0.171790227657429,0.306047818667678,0.0491595438139783,0.2137202565225,0.0922161379586863,0.368096772658214
"Gm9929",0.000466491993214879,0.00208204724132158,0.00587272233524101,0.0185580148529499,0.3995733365515,0.775270515447313,0.000474471012038638,0.00574971526155778
"Gm9930",1.43713262215507e-14,3.58311089706807e-13,7.6807945057815e-10,9.19736929159346e-09,0.0254183793155743,0.128156819513324,1.82833733003999e-05,0.000347241532292
"Gm9933",0.595163344648153,0.753991220165822,0.0217386924792172,0.0578546680977646,0.00425762696000394,0.0292474516999201,0.017140501147253,0.106811578303605
"Gm9934",0.188947102833935,0.335570768651407,0.784029067986162,0.863513462718769,0.110744715197007,0.378284458243458,0.189690289665829,0.546871576332053
"Gm9936",0.194784558262013,0.343139674333,0.304398692873161,0.469305505914173,0.782449260957558,0.988253724092814,0.801735980617356,0.942802739969986
"Gm9938",0.608788242608791,0.764656255281798,0.620470043309917,0.774782794029341,0.313885504077904,0.683927280866814,0.426872413972101,0.818649081942605
"Gm9939",1.22881584376692e-12,2.42397786432049e-11,3.86208317294537e-13,7.23805529255884e-12,0.862603783001675,0.998134397389696,0.754844000631587,0.924715425798744
"Gm9945",0.666914035843121,0.810951937892292,0.611899382638642,0.767215120968096,0.348050313316375,0.720613847624387,0.849866206892133,0.958521763594282
"Gm9946",NA,NA,NA,NA,NA,NA,NA,NA
"Gm9947",0.703390452345242,0.828353272998519,0.457685735853982,0.625116793925612,0.261128824201767,0.618987505848213,0.489579315110358,0.848952566366229
"Gm9949",NA,NA,NA,NA,NA,NA,NA,NA
"Gm9958",0.325211832848518,0.50202473687956,0.107331482991948,0.216039492963257,0.00943800389271805,0.0566662815573078,0.01689559179208,0.105487824947283
"Gm9959",NA,NA,NA,NA,NA,NA,NA,NA
"Gm996",0.165886754120385,0.303489324075933,0.193942740708662,0.336035946400188,0.928549699293438,0.998134397389696,0.166732073583263,0.508548791473023
"Gm9961",7.44283372987102e-07,6.18831628871496e-06,0.568497359828417,0.729517633715841,1.11197506750542e-05,0.000162205150945582,0.0116357846076351,0.0781574970232259
"Gm9962",0.488920109998131,0.661174332245947,0.253815008516885,0.410037935558765,0.645666262416438,0.936943543811027,0.490286592998042,0.848952566366229
"Gm9964",0.765012658848493,0.859673200651134,0.8627793102962,0.920701131372305,0.634621972868101,0.933275458378698,0.729999342014165,0.915776582071457
"Gm9966",1,1,0.090866731076477,0.189642196713371,0.0365245750902377,0.169261298041523,0.696207196730852,0.912462906168458
"Gm9967",0.0583219823505023,0.133592658243828,0.653222264051696,0.801439702709023,0.148445293830532,0.455520577421419,0.204691375254952,0.571025932457839
"Gm9968",0.00225885462811914,0.00844014311400963,0.0142005636977259,0.0401044080375053,0.547341289100066,0.887137611287209,0.0467241360971874,0.229799726398232
"Gm9970",NA,NA,NA,NA,NA,NA,NA,NA
"Gm9974",0.484972120613589,0.65917076823186,6.75062411646366e-08,5.90917702279075e-07,1.21048939740924e-09,3.85893598462168e-08,0.435633248927101,0.822774462313138
"Gm9978",0.854971794927715,0.922579315134967,0.924069465646785,0.963239365581899,0.930085080677815,0.998134397389696,0.844382411431567,0.956537730875319
"Gm9982",0.000106750209702665,0.000554210768351395,0.583473948972137,0.743189183532347,7.19975330404279e-06,0.000111709306905193,0.000108864014954765,0.00160828217999132
"Gm9987",0.00138892142855862,0.00550646766269488,0.64571686562712,0.795729807849612,0.00599105392335103,0.038854073187647,0.00563580556962124,0.0440334030992941
"Gm9988",1.9539823530929e-06,1.50298339835489e-05,4.72712991969e-07,3.62200105864031e-06,0.785475658384277,0.989100372911468,0.792392684342828,0.938978584718094
"Gm9989",0.0235344576904192,0.0629516605182401,0.712034524667414,0.846362415733752,0.00800856926934291,0.0495836016981343,0.815178209761708,0.947766264642998
"Gm9990",0.0621955414804424,0.140750449535432,0.28450875939599,0.447048122830076,0.4241497721477,0.797244444355268,0.131331152346881,0.454388997626301
"Gm9996",0.0397470786623733,0.0977761491460294,0.0184126786368953,0.0501749401575742,0.762958365043864,0.982263070097624,0.068487908895009,0.301105147125909
"Gm9999",0.721574085119983,0.828353272998519,0.784001790977249,0.863513462718769,1,1,0.719976795362494,0.912462906168458
"Gmcl1",0.0223044764641533,0.0601322032195063,9.23858171341504e-05,0.000450693921691935,0.103935256141899,0.361893916277081,0.0641358068574847,0.287497200925914
"Gmds",1.93863701321783e-05,0.000121319697774574,3.84527585246355e-07,2.98913147110156e-06,0.416410755523564,0.790389141349577,0.0591156514484271,0.271996235068876
"Gmeb1",0.206810597467764,0.359119935506789,0.0415938613190487,0.0994894161115879,0.438132915906003,0.807915082912287,0.533277837516681,0.878249826052236
"Gmeb2",0.853404421596884,0.921384661245108,0.495320678982407,0.660942458337231,0.61891591590091,0.925394157530052,0.81105097265242,0.946582532608387
"Gmfb",0.000321471556076601,0.00148740924998376,3.26390731652893e-18,1.09298322399591e-16,3.29556560710386e-07,7.04285413593617e-06,0.607771070536575,0.912462906168458
"Gmfg",1,NA,0.40550909144392,NA,0.231337544869617,NA,0.72002527082927,0.912462906168458
"Gmip",0.00651209578779397,0.020988783741972,1.9640811412916e-05,0.000111102007274535,0.120591358059266,0.400135550479265,0.838100869762333,0.954484719356448
"Gmnn",2.23419219443858e-16,6.90798997750837e-15,6.9094939717507e-16,1.7834089333252e-14,0.8811461111755,0.998134397389696,0.327580311956349,0.721937408574731
"Gmppa",0.00530859619786887,0.0176505659575056,0.00743224178038223,0.0228716342466453,0.911775886672288,0.998134397389696,0.425294186022026,0.817249106788477
"Gmppb",0.771761538016723,0.864518242949372,0.530491650204197,0.695120583699074,0.358855908929398,0.733763829468741,0.798752760928012,0.941160199239236
"Gmpr",0.0301190541144264,0.0775627531913839,0.224186845787443,0.374098368386174,0.000711538887279854,0.00609189918833863,0.00821438348280889,0.0593494536692673
"Gmpr2",0.490895283869491,0.663173126261859,0.126935084739756,0.246558565183497,0.402191956506087,0.777699754708704,0.628885909076189,0.912462906168458
"Gmps",0.745495360239723,0.846347611634534,1.14447540844706e-05,6.74735884557507e-05,4.81873306498086e-05,0.000566797221540662,0.0192726551746786,0.117138789374232
"Gna11",0.176279252601775,0.318611063326676,0.345030390910708,0.513849499341456,0.683225694204018,0.952888407571552,0.193107264876003,0.551917395992308
"Gna12",0.0671659293591574,0.14995870617848,0.000522382590789955,0.00216870995809845,0.100828307505916,0.354861828007022,0.39521578497423,0.788812330841733
"Gna13",0.822002684268798,0.900241075006305,0.00317690782286771,0.0107905027569797,0.006407486576913,0.0411357692812318,0.704002491707254,0.912462906168458
"Gna14",0.698359909422728,0.828353272998519,0.311322235073267,0.475716977726828,0.531898975694781,0.877025117327527,0.249980084875074,0.63574940405582
"Gna15",0.721588305481625,NA,0.784009088102862,NA,1,NA,0.719991004980942,NA
"Gnai1",7.11075168357103e-25,4.80845398918891e-23,1.80621655432096e-31,1.98735427162572e-29,0.170091761157695,0.490654211399462,0.000312914911855508,0.00405685959575278
"Gnai2",0.337898056069186,0.516140859351965,0.79128731165101,0.8690529994205,0.487817258421651,0.848042733018137,0.243417466433012,0.627580283574796
"Gnai3",0.364209499445811,0.543148897194858,0.0121925155183618,0.035239700736424,0.00063772830865059,0.00550895405252002,0.334026438236029,0.72952691946506
"Gnal",3.8363102236399e-38,5.86331673936638e-36,0.000222649397479665,0.00100166218422218,2.9370679728304e-20,3.07354585961138e-18,1.62606187980394e-13,1.55320793087547e-11
"Gnao1",5.74864658206154e-32,6.28307018001016e-30,3.32080598659203e-72,1.93763997793423e-69,5.48022302384208e-10,1.86764060750583e-08,0.000294774830818995,0.00384212866444077
"Gnaq",2.05237242755853e-21,1.00737726542227e-19,5.87505646962408e-22,2.89320236119212e-20,0.896975920807142,0.998134397389696,7.38888012517842e-05,0.00115646359935122
"Gnas",0.535396728451375,0.701536333033822,0.00415591178859332,0.0136813269771524,0.0245383910860286,0.124469631285954,0.0437436374391447,0.218617214449647
"Gnat1",NA,NA,NA,NA,NA,NA,NA,NA
"Gnat2",0.865464193191332,0.92896319331985,0.495903787267323,0.661445512872839,0.394815201242056,0.771323731728469,0.867557018364122,0.964524223189552
"Gnaz",0.968320800845447,0.991143961171032,0.676485451773184,0.819382737239269,0.705708704911032,0.961491894522926,0.152979663919895,0.490612529812882
"Gnb1",2.42800744995683e-05,0.000148532743416005,5.0684550682676e-08,4.54767485272566e-07,0.219595201702267,0.568212994541024,0.991414226001881,0.998047741264142
"Gnb1l",0.414413670364355,0.596520872065813,0.318001623585002,0.482401422999228,0.855134425902755,0.998134397389696,0.98992653802466,0.997451187752651
