gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
LRRC30	0.763124706090327	-4.402798689387186	1.3161485305497886	0.20460982472719666	0.639807296979162	-5.423545358228799
D130052B06RIK	0.763124706090327	-4.402798689387186	1.3161485305497886	0.20460982472719666	0.639807296979162	-5.423545358228799
VMN1R4	0.7626073786937209	-1.2611771312098707	0.9191280424714602	0.37016015367886823	0.9082095929828926	-5.553285432658123
DTWD2	0.7625723620180154	1.9735874840248453	1.3454822116619038	0.19514507001281614	0.6213483180214351	-5.442379215385726
TARBP2	0.762094725430738	2.3718047928568655	1.5112118820461808	0.14806006537870567	0.5243162968100759	-5.296005290328907
ELMOD2	0.7614115989004047	4.745634365267576	2.6676949429076036	0.015673732890525774	0.1157682806996002	-3.760592417306633
GPX2-PS1	0.7612958130962926	-3.1699093886785255	0.8650604507853357	0.39836785046318035	0.9413554658160845	-5.738412409402141
RPS28	0.760745737510085	4.736677264419828	1.8464320311052358	0.08130896002766085	0.3542652403563893	-5.256723327638622
CROCC2	0.7606283581000399	-4.390867368180072	1.0772424146661108	0.2955725222591785	0.8039318205174448	-5.691302671211615
GGT6	0.7606283581000399	-4.390867368180072	1.0772424146661108	0.2955725222591785	0.8039318205174448	-5.691302671211615
2410089E03RIK	0.7605503810754861	6.302196715226937	3.543836074084815	0.002314146147839668	0.029710674475635464	-2.1548714990249076
SMIM6	0.7605465710876125	-2.8068941810532286	0.7822722909790918	0.4442059166810931	0.9855036808390536	-5.7546786503491765
MTHFD2L	0.7604026899540752	2.8615320210909787	1.6574136305294305	0.1147302870536469	0.4464111025674181	-5.180593424119504
RBM38	0.7602723946429604	-1.3523905478226017	0.5571496992480391	0.5842749512309489	0.9855036808390536	-5.808299142743253
GALNT1	0.7602338509766318	5.598326092735176	2.9488438820729703	0.008576025966715018	0.07537083150439469	-3.3261426329208548
GM6808	0.7601211698701138	-3.4712768167969004	1.192229999661823	0.2486244237281263	0.7239829318010148	-5.463598526034136
SF3B4	0.7600803056384517	4.479881020757081	2.335771407725756	0.031250784972345215	0.18678155117355422	-4.353909707747976
FADS6	0.7599900118800336	1.0771780073693538	1.3641101064210128	0.18931759498844417	0.6094719370169084	-5.2826093450208065
GM7337	0.7590879205405394	-0.6243929236164245	1.127905271889227	0.2741436801260698	0.768915963632062	-5.380218410858324
CEP85	0.7586807464548597	4.507497372228801	2.5354616971961557	0.02070042865256998	0.14075945467388998	-3.9785293843601544
LRTM1	0.7586266075151737	3.2914513229957585	1.1498480286069295	0.2652280099768025	0.7522729960506415	-5.928602059782843
PKN1	0.7584670567188612	3.181257050814914	1.5396289784890822	0.14101431521679125	0.5083931660791662	-5.41439846014792
GM4951	0.7582371400894992	-2.1238539228566293	0.9245426927802858	0.3674111070451669	0.903644730024026	-5.5717823805576545
ZC3H12D	0.7582354756792711	-0.9915741569831592	1.2400803433613319	0.23084006073888938	0.6912690466872514	-5.2385383512251344
NUDT7	0.7582238636665829	-0.12296820779258025	1.158441227577967	0.26179609877293847	0.7466256335942769	-5.387308675449885
RNH1	0.7581037999327842	2.410705077707583	1.7006190440503774	0.10619535597449431	0.4239477017706014	-5.0309591954542086
IL11	0.7571844960976528	-2.193377572400278	1.013402202530829	0.32427314025160703	0.8440836810041779	-5.49587259462011
SSFA2	0.7571630905498918	3.210195244494398	0.9778357538615948	0.3410922952069202	0.8678373587064351	-6.089603523317741
ZFP518A	0.7571602972887659	5.408980737409098	3.0816447926414803	0.00642210193732085	0.061834581493541346	-3.019755589575396
GM18757	0.756568489454934	-3.3208674137083336	0.7805371129856481	0.44520050224487706	0.9855036808390536	-5.8280003764446935
MCF2L	0.7565551424275965	6.1444150940591955	2.6437195777050637	0.016489270798694312	0.11991660980395702	-4.027290824138184
RTN2	0.756536453195952	4.114980108638526	1.9752917304174613	0.06374451402197959	0.3017220125294594	-4.926312359964317
CSN1S2B	0.7563750504238826	-2.9338825894660174	0.8919229959448995	0.38418146181414703	0.9263732078184972	-5.683015423730008
GM16147	0.7562545666373826	-0.722918923209296	1.0706669766362	0.29844076014673987	0.8080610630103664	-5.43203394762192
SHC4	0.7561165890680703	0.45974431699385265	0.8560538024309914	0.4032001070821971	0.9479846267690529	-5.734012917996644
OTX1	0.7557733597992291	-3.3271893167313404	1.1573426880053916	0.2622329641440327	0.747140208689801	-5.4811628871354925
ARPP21	0.7556467051053666	8.389651481479106	4.05357336081445	0.0007429763598564668	0.01277982169934929	-1.2985995594574957
HDDC3	0.7554810359196145	5.224462821049663	3.136944269221886	0.005689631477703331	0.056763754386994845	-2.8745142757918307
D930020B18RIK	0.7549393528799406	-2.1686177477695225	0.7916168147507479	0.43887343711781956	0.9855036808390536	-5.6831055175907235
ASL	0.7548121180269844	2.1522248391675958	1.2598925240282997	0.22376986436610913	0.6782496475673517	-5.577651460095347
ADCY7	0.7545838421829845	1.6732334239164355	1.0961705912894053	0.28742791577556115	0.7913751346023572	-5.678139717177626
HIBADH	0.7544824478050098	3.5226212280876408	1.847278061959662	0.08118092399245311	0.35412886460496995	-5.019423158468241
PFDN1	0.754406057702337	3.063336027235856	1.759813395084653	0.0953922954212186	0.3947463908217585	-5.0654010521840025
ATP8B5	0.7540736393979899	-2.390284423558208	0.8949362681119447	0.3826112742111174	0.9243475967062859	-5.618913858550693
NEK2	0.7540198909623861	-0.9143171611720816	0.8073381577265475	0.4299925230933914	0.9833925981413443	-5.652865841588686
ANKRA2	0.7539624370635556	3.884903377083123	2.594627605561386	0.01828682849190153	0.1290666984256004	-3.7475693129355556
TRMT10A	0.7539177199740728	3.239569137062341	2.031785903578104	0.057176698406808835	0.28015032715314464	-4.657390560411033
SFTA2	0.7537968628370777	-3.9705361891905073	1.1930501386912893	0.24831107200385633	0.7231998861010829	-5.533269677708103
SRSF2	0.7537038142749903	7.489506945011391	3.0144289309949093	0.007436743815416684	0.06827975247697413	-3.4479488913831258
L2HGDH	0.7533804903369736	5.026816800178959	1.9780393604052386	0.06341006143634367	0.3006843460942398	-5.089728270658098
GM17022	0.7531969155346818	-3.0856872620394418	0.9141863546725721	0.3726811442197554	0.9117626882176181	-5.68450426456439
GM10220	0.7531716244646407	-1.5209486271878792	0.47203295112999777	0.642564887142042	0.9855036808390536	-5.852230577142605
GM6498	0.7531618598762306	-2.2221624883785815	1.1091653514850601	0.28193227110453856	0.7826668797087863	-5.403730289878531
CNOT3	0.7530815607555654	5.420497475748348	2.992670458150255	0.007797388340950275	0.07033209705318341	-3.2079326943472584
ILKAP	0.7529373891915911	4.043678947007398	2.064891715031023	0.05361758587103911	0.2680385122253605	-4.759178164320898
NOP2	0.7528187786036789	4.132381431365305	2.2594612158012097	0.03647019631619196	0.20707796183920527	-4.429650080128093
TMEM126A	0.7527683665828384	4.543248819353505	2.705479796593101	0.014466016345790932	0.10940243035932173	-3.6496240782904175
HDX	0.7526420418563573	4.576445455040502	1.922929524808765	0.07042697757745742	0.3215453925758662	-5.101848071997223
GMPPA	0.7526049644153874	4.9238982842728465	2.3398899160942004	0.030989845945623515	0.18566523314697564	-4.4252147643393185
MTHFSL	0.7525558969995343	2.906683565385276	1.6506975506868626	0.11610827344753402	0.44956902451832803	-5.1994088327678405
GM44911	0.7523943021437565	-4.4305127422534065	1.0674125479570318	0.2998677949372028	0.8095982676652006	-5.70445002629104
GM14537	0.7523943021437565	-4.4305127422534065	1.0674125479570318	0.2998677949372028	0.8095982676652006	-5.70445002629104
TSPY-PS	0.7523943021437565	-4.4305127422534065	1.0674125479570318	0.2998677949372028	0.8095982676652006	-5.70445002629104
GM30191	0.7523943021437565	-4.4305127422534065	1.0674125479570318	0.2998677949372028	0.8095982676652006	-5.70445002629104
TNFRSF22	0.7512937006091112	2.578066829799704	1.9105123891393154	0.07210039119313527	0.3266722010083564	-4.733208182195447
DDX60	0.7510153840084377	-1.5554117260873084	1.1456688004421722	0.26690919464692325	0.7556583584679836	-5.338202796799201
PTPN6	0.7508647502244234	-3.5555557693010957	0.838964617317792	0.4124730297695869	0.9592366961989104	-5.816050268790465
IQGAP1	0.7507748068414233	3.617544415823972	1.9078339643374302	0.07246594994026467	0.3275523773469773	-4.940083564734049
NKAP	0.7505813504090844	4.439823084200178	2.8877635557121484	0.009787853613821522	0.08297366710294546	-3.26204721814827
SLFN8	0.7505004008041991	-0.024109920257745176	1.125604309891113	0.2750913235453569	0.7705777271010583	-5.431045995498303
GM44917	0.750492362811539	-4.446928400948117	1.2190064424595477	0.23854819512180883	0.7030712246009914	-5.54166797061968
ATG4A-PS	0.750492362811539	-4.446928400948117	1.2190064424595477	0.23854819512180883	0.7030712246009914	-5.54166797061968
ARMC12	0.750492362811539	-4.446928400948117	1.2190064424595477	0.23854819512180883	0.7030712246009914	-5.54166797061968
UTP11L	0.7500146231861691	4.0967954650578955	2.250434751776648	0.03713826344157691	0.20976833039894402	-4.439303758092791
GM12808	0.7498974248996721	-2.810405661478082	0.9265450773902602	0.36639798918919864	0.9019709652173434	-5.63710557157299
POLB	0.749775037587594	4.9500083440582525	2.6654522391267124	0.015748359736176356	0.11607639111570893	-3.7999961859820153
MRPL51	0.7494787154502198	4.754516296498421	2.6148582253107278	0.01752460273166388	0.12526261175033368	-3.8668500754121764
SBSPON	0.7494364129256292	-0.7428276602630419	0.6307025253292973	0.5361471729118739	0.9855036808390536	-5.784911851159161
GM16125	0.749397711985115	-2.9907857059912413	0.9298313268059853	0.3647393931485917	0.8995655739238969	-5.657709745689962
ATG16L1	0.749119918449793	5.070205831229347	2.7808754822633945	0.01231668156059015	0.097954129037819	-3.5880283508587016
GM16072	0.748261260271752	-0.7723319522889764	1.0857155561689542	0.29190609556159064	0.7989825933657336	-5.413905812544104
RAD1	0.7478199584795204	4.360451830188444	2.6492328681954334	0.01629823061240941	0.11892592310543765	-3.7286495882046293
GM38394	0.7477456893186751	6.742484211574111	1.8982536906152914	0.07378699096212138	0.33194965909196544	-5.483787617699103
FCHSD1	0.7474848932680884	2.7248721621829404	1.4798851480289903	0.1561626755239915	0.5414615504211356	-5.405745769246175
SNCB	0.7474431843128855	6.21380715564893	3.6967535251470647	0.001646303921103965	0.02300442885719512	-1.8082695583482344
ZDHHC24	0.7473488079718349	5.254263842245169	2.7241094669797508	0.013903783422865813	0.10679365770916804	-3.732596667159085
SLC47A1	0.7472910420202377	-4.158753400816998	1.3905168556104106	0.1812960015486132	0.5941688896674792	-5.31346009893789
TNFAIP6	0.747238739359058	-2.0597507140187377	0.9585048188204078	0.3504839384416891	0.8803758330230264	-5.5374687341848094
CPSF4	0.7471607923972698	2.2880252045098715	1.4975106786248822	0.15156003063201962	0.5319065714319472	-5.299426557747562
PPP1R3D	0.7469430973950382	-0.18562884906320148	0.8934701865749672	0.3833747017497128	0.9250794315817196	-5.63618633581098
GM10481	0.7465871210855085	-0.7402093269024481	0.9188698847148207	0.3702915671477972	0.9083265818389925	-5.572021957212195
CKAP2	0.7457336386337214	-3.534174789945779	0.9289973484614581	0.36515982605387143	0.8999741026091295	-5.7362459339441525
GM12194	0.7452825247966284	-3.8893466622738266	0.844992487006779	0.40918663248430354	0.9556203636576371	-5.859863745373067
HDGFRP2	0.7446854223263095	4.3357325431220834	2.521656997230792	0.021305395717107933	0.14364259337426155	-3.973953259102189
DUSP4	0.7445654874023528	4.094781695325207	1.2439227284051284	0.22945555569933546	0.6887493366584762	-5.986582797468513
KLHL10	0.7441412677081154	-1.792388537285421	0.7328684857437223	0.4730583265791728	0.9855036808390536	-5.705749304354104
ARL13A	0.743743073244802	-4.446928400948117	1.059334961731993	0.3034310470244467	0.8122108894854082	-5.713953803773802
GM11439	0.743743073244802	-4.446928400948117	1.059334961731993	0.3034310470244467	0.8122108894854082	-5.713953803773802
GJA1	0.743743073244802	-4.446928400948117	1.059334961731993	0.3034310470244467	0.8122108894854082	-5.713953803773802
GM37988	0.743743073244802	-4.446928400948117	1.059334961731993	0.3034310470244467	0.8122108894854082	-5.713953803773802
GM44084	0.743743073244802	-4.446928400948117	1.059334961731993	0.3034310470244467	0.8122108894854082	-5.713953803773802
RP24-492N18.5	0.743743073244802	-4.446928400948117	1.059334961731993	0.3034310470244467	0.8122108894854082	-5.713953803773802
GM12985	0.743743073244802	-4.446928400948117	1.059334961731993	0.3034310470244467	0.8122108894854082	-5.713953803773802
MEOX2	0.7434120244978204	-3.3637685064988574	1.0719355554935024	0.2978858353710479	0.8074587514011321	-5.575948922441079
IGSF11	0.7432978851330301	6.118650533989472	1.884561573156508	0.07571206893481967	0.3381791890495157	-5.418348792567585
CPSF6	0.7432409780446747	6.780341934749542	3.9166991082292437	0.0010080746846419678	0.01599864422056633	-1.3975414069292382
TMPRSS11D	0.742628171463448	-0.918443040513145	1.2197583496069113	0.2382698209664916	0.7027599287233554	-5.264309629220856
OLFR93	0.7424162549714235	-3.061439181185666	0.9143903013836091	0.3725768734563014	0.9117626882176181	-5.680959815786843
TELO2	0.7423594425533886	2.509815935625151	1.3699310647639098	0.18752537805763791	0.6057395437724832	-5.508792735033964
OBOX1	0.742190374841865	-3.436174561582027	0.9989370938008674	0.33104172489294403	0.8532727621507976	-5.658518230492435
GIMAP6	0.7421514865702873	0.9964324224603296	1.403971213948255	0.17731540351224942	0.5858428925789487	-5.221787557771919
CCDC66	0.7420560356016006	4.739347791557319	2.514518462611375	0.02162473785404235	0.14530803923623117	-4.060441303134543
MS4A6D	0.7420341501586935	0.2076674621159702	1.1143177552074777	0.2797747872357292	0.7783373803897735	-5.465626093142972
CDK20	0.7420179324052365	0.8399733225422061	1.131206081227468	0.27278848112718673	0.7665021869973376	-5.52034088312767
TRIM15	0.7415085942458419	-3.8705784006858788	0.7688368458976816	0.45194284899261317	0.9855036808390536	-5.917028646605962
NHSL2	0.7413191773779619	8.383628829050256	3.255636215435034	0.004382444550277793	0.04714423055573467	-3.0516224863247308
GJA5	0.7411880160646531	-0.1651282504897538	1.0736234108571159	0.2971486630745408	0.8068168411571217	-5.471295313501113
RPS16-PS2	0.7408688769982041	3.4119236840638267	1.6593996574977095	0.11432548201202586	0.44531519887484977	-5.288016885620582
FGF14	0.7406878491670241	6.590607517972195	3.366004826439702	0.0034339986279623893	0.03971430396176546	-2.5796965735318897
CCSER1	0.7405303595852448	4.385190198588644	2.6700627882127157	0.015595307755013792	0.11537876936649961	-3.6918502489612486
TTC29	0.7402620256028398	-4.402798689387186	1.0637212424702776	0.3014923628734252	0.8112322485755565	-5.706048261642094
CLCA4C-PS	0.7400484889043359	-0.8087340180957404	0.9735483212217159	0.34316006204066984	0.8708382131743787	-5.519078033845714
GM13882	0.7400460280101151	-2.3766121036097188	0.9434822495660189	0.35790422772860775	0.8902952626457014	-5.57547197820623
USP49	0.7400392038758064	4.71798044878439	2.446053289131978	0.024925148088904968	0.16037248307736718	-4.188483501986957
TRANK1	0.7392382182539841	8.28252396621062	3.41902130139964	0.003053390510142568	0.0364658865181944	-2.6846684265092353
GIN1	0.7389914411842229	4.370889827293342	2.275560517352794	0.03530613906437059	0.20304205863212482	-4.4452356245522715
MEX3C	0.7388336026927051	5.348356994950006	2.4491983612038237	0.02476369914528177	0.15990274305239086	-4.288481052844087
OIT1	0.7388258049973895	-3.59445471636734	0.9319359057763837	0.36367987259195866	0.898025174588412	-5.741939963253303
TGFB1	0.7386681028738499	0.5621201282633629	1.2254035579101021	0.2361877690266597	0.6993293404646558	-5.383621080043899
TCP11L2	0.7386427896579786	3.9998100501183944	2.0805211861301705	0.0520080012380556	0.2633087106862603	-4.723472625236698
TRIML2	0.7386345727093193	-1.0204482852476184	1.0823772884169034	0.2933466276603624	0.800338915506928	-5.404700015567083
GM15789	0.738387419553453	1.7762353880980872	1.1653708277201809	0.2590529176961032	0.7423624830562033	-5.6207725901633205
HOOK2	0.7382956688526612	2.0695294943468645	1.6602886996490869	0.11414466696925436	0.44471735207080254	-5.030810706833763
TSEN54	0.7376501962835679	-0.6892463659305407	0.8737332613120243	0.3937506208067568	0.9379256699985169	-5.613558888504166
CCDC120	0.737286933654849	1.0097088330683275	0.9002426153496687	0.37985657621855395	0.9219220237494682	-5.765981675184851
GM43596	0.7368892614192286	-3.3702439887107456	0.9591667560253379	0.3501594300186113	0.880036179668367	-5.685713800765075
TEX9	0.7367358966785121	-1.2034272189869024	0.47632324057600184	0.6395643754800306	0.9855036808390536	-5.84900141842248
